hts10,description_long,description_short,minyear,maxyear,mincid,maxcid,quantity_1,quantity_2,sitc,end_use_import,end_use_export,ag_code,sic,naics,hitech,flow
0105.15.0000,"GUINEA FOWLS, WEIGHING NOT MORE THAN 185 G EACH, LIVE","GUINEA FOWLS, WEIGHT NO MORE THAN 185 G EACH, LIVE",2012,2019,2015-06-01,2019-03-01,Mixed,NA,00141,00100,00300,0,NA,1123XX,00,Both
0105.19.0000,NA,NA,1996,2011,2000-06-01,2014-06-01,Mixed,NA,00141,00100,00300,0,0259,1123XX,00,Both
0105.19.0020,"TURKEYS, LIVE, WEIGHING NOT OVER 185 G EACH","TURKEYS, LIVE, WEIGHING NOT OVER 185 G EACH",1989,1995,1993-07-01,2000-06-01,Mixed,NA,00141,00100,00300,0,0259,NA,NA,Both
0105.19.0040,"DUCKS, GEESE AND GUINEAS, LIVE, WEIGHING NOT OVER 185 G EACH","DUCKS, GEESE AND GUINEAS, LIVE, NOV 185G EACH",1989,1995,1993-07-01,2000-06-01,Mixed,NA,00141,00100,00300,0,0259,NA,NA,Both
0105.91.0000,"CHICKENS, LIVE, WEIGHING OVER 185 G EACH","CHICKENS, LIVE, WEIGHING OVER 185 G EACH",1989,1995,1993-07-01,2000-06-01,Mixed,KG,00149,00100,00300,0,0259,NA,NA,Both
0105.92.0000,NA,NA,1996,2006,2000-06-01,2007-02-01,Mixed,KG,00149,00100,00300,0,0259,1123XX,00,Both
0105.93.0000,NA,NA,1996,2006,2000-06-01,2007-02-01,Mixed,KG,00149,00100,00300,0,0259,1123XX,00,Both
0105.94.0000,NA,"LIVE CHICKENS, EACH WEIGHING 185 G OR MORE",2007,2019,2008-02-01,2019-03-01,Mixed,KG,00149,00100,00300,0,NA,1123XX,00,Both
0105.99.0000,NA,NA,1989,2019,1993-07-01,2019-03-01,Mixed,KG,00149,00100,00300,0,0259,1123XX,00,Both
0106.00.0000,"ANIMALS, LIVE, NESOI","ANIMALS, LIVE, NESOI",1989,1992,1994-07-01,1997-06-01,Mixed,NA,00190,NA,10140,0,0279,NA,NA,Export
0106.00.1000,"BIRDS, LIVE","BIRDS, LIVE",1989,2001,1993-07-01,2002-02-01,Mixed,NA,00190,12060,NA,0,0279,112990,00,Import
0106.00.3000,"FOXES, LIVE","FOXES, LIVE",1989,2001,1993-07-01,2002-02-01,Mixed,NA,00190,12060,NA,0,0271,112930,00,Import
0106.00.5010,"MONKEYS AND OTHER PRIMATES, LIVE","MONKEYS AND OTHER PRIMATES, LIVE",1989,2001,1993-07-01,2002-02-01,Mixed,NA,00190,50040,NA,Mixed,0279,112990,00,Import
0106.00.5020,"WORMS, LIVE","WORMS, LIVE",1989,2001,1993-07-01,2002-02-01,Mixed,NA,00190,Mixed,NA,Mixed,0279,112990,00,Import
0106.00.5025,"BAIT (OTHER THAN WORMS), LIVE","BAIT (OTHER THAN WORMS), LIVE",1990,2001,1994-07-01,2002-02-01,Mixed,NA,00190,Mixed,NA,Mixed,0279,112990,00,Import
0106.00.5030,"LEAF CUTTER BEE LARVAE, LIVE","LEAF CUTTER BEE LARVAE, LIVE",1990,2001,1994-07-01,2002-02-01,Mixed,NA,00190,Mixed,NA,Mixed,0279,112910,00,Import
0106.00.5050,"ANIMALS, LIVE, NESOI","ANIMALS, LIVE, NESOI",1989,1989,1993-07-01,1993-07-01,Mixed,NA,00190,50040,NA,1,0279,NA,NA,Import
0106.00.5060,"ANIMALS, LIVE, NESOI","ANIMALS, LIVE, NESOI",1990,1992,1994-07-01,1997-06-01,Mixed,NA,00190,12060,NA,0,0279,NA,NA,Import
0106.00.5070,"RABBITS AND HARES, LIVE","RABBITS AND HARES, LIVE",1993,2001,1998-06-01,2002-02-01,Mixed,NA,00190,12060,10140,0,0271,112930,00,Both
0106.00.5080,"ANIMALS, LIVE, NESOI","ANIMALS, LIVE, NESOI",1993,2001,1998-06-01,2002-02-01,Mixed,NA,00190,50040,NA,Mixed,0279,112990,00,Import
0106.00.5090,"ANIMALS, LIVE, NESOI","ANIMALS, LIVE, NESOI",1993,2001,1998-07-01,2002-02-01,Mixed,NA,00190,NA,Mixed,Mixed,0279,112990,00,Export
0106.11.0000,"PRIMATES, LIVE","PRIMATES, LIVE",2002,2019,2003-02-01,2019-03-01,Mixed,NA,00190,50040,60010,1,NA,112990,00,Both
0106.12.0000,NA,NA,2002,2011,2003-02-01,2014-06-01,Mixed,NA,00190,50040,60010,1,NA,112990,00,Both
0106.12.0100,"WHALES, DOLPHINS AND PORPOISES; MANATEES AND DUGONGS; SEALS, SEA LIONS AND WALRUSES, LIVE","WHALES, DOLPHINS, MANATEES, SEALS, ETC., LIVE",2012,2019,2015-06-01,2019-03-01,Mixed,NA,00190,50040,60010,1,NA,112990,00,Both
0106.13.0000,"CAMELS AND OTHER CAMELIDS (CAMELIDAE), LIVE","CAMELS AND OTHER CAMELIDS (CAMELIDAE), LIVE",2012,2019,2015-06-01,2019-03-01,Mixed,NA,00190,12060,10140,1,NA,112990,00,Both
0106.14.0000,"RABBITS AND HARES, LIVE","RABBITS AND HARES, LIVE",2012,2019,2015-06-01,2019-03-01,Mixed,NA,00190,12060,10140,0,NA,112930,00,Both
0106.19.3000,"FOXES, LIVE","FOXES, LIVE",2002,2019,2003-02-01,2019-03-01,Mixed,NA,00190,12060,NA,0,NA,112930,00,Import
0106.19.9010,"RABBITS AND HARES, LIVE","RABBITS AND HARES, LIVE",2002,2011,2003-02-01,2014-06-01,Mixed,NA,00190,12060,10140,0,NA,112930,00,Both
0106.19.9020,"DOGS, LIVE","DOGS, LIVE",2005,2011,2006-02-01,2014-06-01,Mixed,NA,00190,12060,NA,1,NA,112990,00,Import
0106.19.9080,NA,"MAMMALS, LIVE, NESOI",2002,2011,2003-02-01,2014-06-01,Mixed,NA,00190,NA,10140,1,NA,112990,00,Export
0106.19.9090,"MAMMALS, LIVE, NESOI","MAMMALS, LIVE, NESOI",2002,2005,2003-02-01,2006-02-01,Mixed,NA,00190,12060,NA,1,NA,112990,00,Import
0106.19.9095,NA,"MAMMALS, LIVE, NESOI",2005,2011,2006-02-01,2014-06-01,Mixed,NA,00190,12060,NA,1,NA,112990,00,Import
0106.19.9100,"MAMMALS, LIVE, EXCEPT PRIMATES, WHALES, DOLPHINS AND PORPOISES; MANATEES AND DUGONGS; RABBITS AND HARES; OR CAMELS, NESOI","MAMMALS, LIVE, NESOI",2012,2019,2015-06-01,2019-03-01,Mixed,NA,00190,NA,10140,1,NA,112990,00,Export
0106.19.9120,"DOGS, LIVE","DOGS, LIVE",2012,2019,2015-06-01,2019-03-01,Mixed,NA,00190,12060,NA,1,NA,112990,00,Import
0106.19.9195,"MAMMALS, LIVE, NESOI","MAMMALS, LIVE, NESOI",2012,2019,2015-06-01,2019-03-01,Mixed,NA,00190,12060,NA,1,NA,112990,00,Import
0106.20.0000,NA,NA,2002,2019,2003-02-01,2019-03-01,Mixed,NA,00190,50040,10140,1,NA,112990,00,Both
0106.31.0000,"BIRDS OF PREY, LIVE","BIRDS OF PREY, LIVE",2002,2019,2003-02-01,2019-03-01,Mixed,NA,00190,50040,Mixed,Mixed,NA,112990,00,Both
0106.32.0000,NA,NA,2002,2019,2003-02-01,2019-03-01,Mixed,NA,00190,50040,10140,Mixed,NA,112990,00,Both
0106.33.0000,"OSTRICHES; EMUS (DROMAIUS NOVAEHOLLANDIAE), LIVE","OSTRICHES; EMUS (DROMAIUS NOVAEHOLLANDIAE), LIVE",2012,2019,2015-06-01,2019-03-01,Mixed,NA,00190,12060,10140,0,NA,112990,00,Both
0106.39.0000,"BIRDS, LIVE, NESOI","BIRDS, LIVE, NESOI",2002,2011,2003-02-01,2014-06-01,Mixed,NA,00190,12060,10140,Mixed,NA,112990,00,Both
0106.39.0100,"BIRDS, LIVE, NESOI","BIRDS, LIVE, NESOI",2012,2019,2015-06-01,2019-03-01,Mixed,NA,00190,12060,10140,0,NA,112990,00,Both
0106.41.0000,"BEES, LIVE","BEES, LIVE",2012,2019,2015-06-01,2019-03-01,Mixed,NA,00190,12060,Mixed,1,NA,Mixed,00,Both
0106.49.0000,"INSECTS, LIVE, EXCEPT BEES","INSECTS, LIVE, NESOI",2012,2019,2015-06-01,2019-03-01,Mixed,NA,00190,NA,60010,1,NA,112990,00,Export
0106.49.0010,"LARVAE OF LEAF CUTTER BEE, LIVE","LARVAE OF LEAF CUTTER BEE, LIVE",2012,2019,2015-06-01,2019-03-01,Mixed,NA,00190,12320,NA,1,NA,112910,00,Import
0106.49.0090,"INSECTS, LIVE, OTHER THAN BEES OR LEAF CUTTER BEE LARVAE","INSECTS, LIVE, NESOI",2012,2019,2015-06-01,2019-03-01,Mixed,NA,00190,50040,NA,1,NA,112990,00,Import
0106.90.0000,NA,"ANIMALS, LIVE, NESOI",2002,2011,2003-02-01,2014-06-01,Mixed,NA,00190,NA,Mixed,1,NA,112990,00,Export
0106.90.0010,"WORMS, LIVE","WORMS, LIVE",2002,2011,2003-02-01,2014-06-01,Mixed,NA,00190,12320,NA,1,NA,112990,00,Import
0106.90.0020,NA,NA,2002,2011,2003-02-01,2014-06-01,Mixed,NA,00190,12320,NA,1,NA,112990,00,Import
0106.90.0030,NA,NA,2002,2011,2003-02-01,2014-06-01,Mixed,NA,00190,12320,NA,1,NA,112910,00,Import
0106.90.0040,"BEES, LIVE","BEES, LIVE",2009,2011,2010-04-01,2014-06-01,Mixed,NA,00190,12060,NA,1,NA,112910,00,Import
0106.90.0080,"ANIMALS, LIVE, EXCEPT MAMMALS, REPTILES OR BIRDS, NESOI","ANIMALS, LIVE, NESOI",2009,2011,2010-04-01,2014-06-01,Mixed,NA,00190,50040,NA,1,NA,112990,00,Import
0106.90.0090,"ANIMALS, LIVE, NESOI","ANIMALS, LIVE, NESOI",2002,2008,2003-02-01,2009-02-01,Mixed,NA,00190,50040,NA,1,NA,112990,00,Import
0106.90.0100,"ANIMALS, LIVE, EXCEPT MAMMALS, REPTILES, BIRDS OR INSECTS, NESOI","ANIMALS, LIVE, NESOI",2012,2019,2015-06-01,2019-03-01,Mixed,NA,00190,NA,60010,1,NA,112990,00,Export
0106.90.0110,"WORMS, LIVE","WORMS, LIVE",2012,2019,2015-06-01,2019-03-01,Mixed,NA,00190,12320,NA,1,NA,112990,00,Import
0106.90.0120,"BAIT, LIVE, EXCEPT WORMS","BAIT, LIVE, EXCEPT WORMS",2012,2019,2015-06-01,2019-03-01,Mixed,NA,00190,12320,NA,1,NA,112990,00,Import
0106.90.0180,"ANIMALS, LIVE, EXCEPT MAMMALS, REPTILES, BIRDS OR INSECTS, NESOI","ANIMALS, LIVE, NESOI",2012,2019,2015-06-01,2019-03-01,Mixed,NA,00190,50040,NA,1,NA,112990,00,Import
0201.10.0010,"CARCASSES AND HALF-CARCASSES OF VEAL, FRESH OR CHILLED",NA,1989,2019,1993-07-01,2019-03-01,Mixed,NA,01111,00100,00300,0,2011,311611,00,Both
0201.10.0090,"CARCASSES AND HALF-CARCASSES OF BOVINE ANIMALS, NESOI, FRESH OR CHILLED",CARCASSES/HALF-CARCASSES BOVINE ANMLS NESOI FR/CHL,1989,2019,1993-07-01,2019-03-01,Mixed,NA,01111,00100,00300,0,2011,311611,00,Both
0201.10.0510,NA,NA,1995,2019,2000-06-01,2019-03-01,Mixed,NA,01111,00100,NA,0,2011,311611,00,Import
0201.10.0590,NA,NA,1995,2019,2000-06-01,2019-03-01,Mixed,NA,01111,00100,NA,0,2011,311611,00,Import
0201.10.1010,NA,NA,1995,2019,2000-06-01,2019-03-01,Mixed,NA,01111,00100,NA,0,2011,311611,00,Import
0201.10.1090,NA,NA,1995,2019,2000-06-01,2019-03-01,Mixed,NA,01111,00100,NA,0,2011,311611,00,Import
0201.10.5010,NA,NA,1995,2019,2000-06-01,2019-03-01,Mixed,NA,01111,00100,NA,0,2011,311611,00,Import
0201.10.5090,NA,NA,1995,2019,2000-06-01,2019-03-01,Mixed,NA,01111,00100,NA,0,2011,311611,00,Import
0201.20.0200,NA,NA,1995,2019,2000-06-01,2019-03-01,Mixed,NA,01111,00100,NA,0,2011,311611,00,Import
0201.20.0400,NA,NA,1995,2019,2000-06-01,2019-03-01,Mixed,NA,01111,00100,NA,0,2011,311611,00,Import
0201.20.0600,NA,NA,1995,2019,2000-06-01,2019-03-01,Mixed,NA,01111,00100,NA,0,2011,311611,00,Import
0201.20.1000,NA,NA,1995,2019,2000-06-01,2019-03-01,Mixed,NA,01111,00100,NA,0,2011,311611,00,Import
0201.20.2000,"BEEF CUTS, HIGH-QUALITY, WITH BONE IN, PROCESSED, FRESH OR CHILLED","BEEF CUTS, HI-QUALITY BONE IN, PROCESSED FRSH/CHLD",1989,1994,1993-07-01,1999-06-01,Mixed,NA,01111,00100,NA,0,2011,NA,NA,Import
0201.20.3000,"MEAT OF BOVINE ANIMALS, NESOI, CUTS WITH BONE IN, PROCESSED, FRESH OR CHILLED",MEAT BOVINE ANMLS NESOI CUTS W/BONE PROCSD FRH/CHD,1989,2019,1994-07-01,2019-03-01,Mixed,NA,01111,00100,00300,0,2011,311611,00,Both
0201.20.3550,NA,NA,1996,2019,2001-02-01,2019-03-01,Mixed,NA,01111,NA,00300,0,2011,311611,00,Export
0201.20.4000,"MEAT OF BOVINE ANIMALS, NESOI, CUTS WITH BONE IN, PROCESSED, FRESH ORCHILLED",MEAT BOVINE ANMLS NESOI CUTS W/BONE PROCSD FRH/CHD,1989,1994,1993-07-01,1999-06-01,Mixed,NA,01111,00100,NA,0,2011,NA,NA,Import
0201.20.5000,NA,NA,1995,2015,2000-06-01,2018-06-01,Mixed,NA,01111,00100,NA,0,2011,311611,00,Import
0201.20.5015,"MEAT OF BOVINES, VEAL CUTS WITH BONE IN, FRESH OR CHILLED, AS SPECIFIED IN US NOTE 3, EXCEPT PROCESSED","MEAT, BVNE VEAL CUT W/BONE FR/CH US NT 3 EXC PRCSD",2016,2019,2018-06-01,2019-03-01,Mixed,NA,01111,00100,NA,0,NA,311611,00,Import
0201.20.5025,"MEAT OF BOVINES, WITH BONE IN, FRESH OR CHILLED, AS SPECIFIED IN US NOTE 3, EXCEPT PROCESSED, RIB CUTS","MEAT, BOVINE W/BONE FR/CH US NT 3 EXC PROCSD, RIB",2017,2019,2018-06-01,2019-03-01,Mixed,NA,01111,00100,NA,0,NA,311611,00,Import
0201.20.5035,"MEAT OF BOVINES, WITH BONE IN, FRESH OR CHILLED, AS SPECIFIED IN US NOTE 3, EXCEPT PROCESSED, CHUCK CUTS","MEAT, BOVINE W/BONE FR/CH US NT 3 EXC PROCSD,CHUCK",2017,2019,2018-06-01,2019-03-01,Mixed,NA,01111,00100,NA,0,NA,311611,00,Import
0201.20.5045,"MEAT OF BOVINES, WITH BONE IN, FRESH OR CHILLED, AS SPECIFIED IN US NOTE 3, EXCEPT PROCESSED, LOIN CUTS","MEAT, BOVINE W/BONE FR/CH US NT 3 EXC PROCSD,LOIN",2017,2019,2018-06-01,2019-03-01,Mixed,NA,01111,00100,NA,0,NA,311611,00,Import
0201.20.5055,"MEAT OF BOVINES, WITH BONE IN, FRESH OR CHILLED, AS SPECIFIED IN US NOTE 3, EXCEPT PROCESSED, BRISKET CUTS","MEAT,BOVINE W/BNE FR/CH US NT 3 EXC PROCSD,BRISKET",2017,2019,2018-06-01,2019-03-01,Mixed,NA,01111,00100,NA,0,NA,311611,00,Import
0201.20.5065,"MEAT OF BOVINES, WITH BONE IN, FRESH OR CHILLED, AS SPECIFIED IN US NOTE 3, EXCEPT PROCESSED, HIP CUTS","MEAT, BOVINE W/BONE FR/CH US NT 3 EXC PROCSD,HIP",2017,2019,2018-06-01,2019-03-01,Mixed,NA,01111,00100,NA,0,NA,311611,00,Import
0201.20.5075,"MEAT OF BOVINES, WITH BONE IN, FRESH OR CHILLED, AS SPECIFIED IN US NOTE 3, EXCEPT PROCESSED, FLANK OR PLATE CUTS","MEAT,BOV W/BNE FR/CH US NT 3 EXC PROCSD,FLNK/PLATE",2017,2019,2018-06-01,2019-03-01,Mixed,NA,01111,00100,NA,0,NA,311611,00,Import
0201.20.5085,"MEAT OF BOVINES, WITH BONE IN, FRESH OR CHILLED, AS SPECIFIED IN US NOTE 3, EXCEPT PROCESSED, NESOI","MEAT, BOVINE W/BONE FR/CH US NT 3 EXC PROCSD,NESO",2017,2019,2018-06-01,2019-03-01,Mixed,NA,01111,00100,NA,0,NA,311611,00,Import
0201.20.5090,"MEAT OF BOVINES, WITH BONE IN, FRESH OR CHILLED, AS SPECIFIED IN US NOTE 3, EXCEPT PROCESSED, NESOI","MEAT, BOVINE W/BONE FR/CH US NT 3 EXC PROCSD,NESO",2016,2017,2018-06-01,2018-06-01,Mixed,NA,01111,00100,NA,0,NA,311611,00,Import
0201.20.6000,"MEAT OF BOVINE ANIMALS, CUTS WITH BONE IN, EXCEPT PROCESSED, FRESH ORCHILLED",MEAT BOVINE ANMLS CUTS W/BONE EX PROCSSD FRSH/CHLD,1989,2019,1993-07-01,2019-03-01,Mixed,NA,01111,00100,00300,0,2011,311611,00,Both
0201.20.8000,"DESCRIBED IN ADDITIONAL US NOTE 3 TO THIS CHAPTER AND ENTERED PURSUANT TO ITS PROVISIONS: MEAT OF BOVINE ANIMALS, CUTS WITH BONE IN, NESOI, FR/CH","BOVNE ANML CUTS WITH BONE IN, NESOI, FRESH/CHILLED",1995,1995,2000-06-01,2000-06-01,Mixed,NA,01111,00100,NA,0,2011,NA,NA,Import
0201.20.8010,NA,NA,1996,2019,2000-06-01,2019-03-01,Mixed,NA,01111,00100,NA,0,2011,311611,00,Import
0201.20.8090,NA,NA,1996,2019,2000-06-01,2019-03-01,Mixed,NA,01111,00100,NA,0,2011,311611,00,Import
0201.30.0200,NA,NA,1995,2019,2000-06-01,2019-03-01,Mixed,NA,01112,00100,NA,0,2011,311611,00,Import
0201.30.0400,NA,NA,1995,2019,2000-06-01,2019-03-01,Mixed,NA,01112,00100,NA,0,2011,311611,00,Import
0201.30.0600,NA,NA,1995,2019,2000-06-01,2019-03-01,Mixed,NA,01112,00100,NA,0,2011,311611,00,Import
0201.30.1000,NA,NA,1995,2019,2000-06-01,2019-03-01,Mixed,NA,01112,00100,NA,0,2011,311611,00,Import
0201.30.2000,"BEEF CUTS, HIGH-QUALITY, BONELESS, PROCESSED, FRESH OR CHILLED","BEEF CUTS, HI-QUALITY BONELESS, PROCESSD FRSH/CHLD",1989,1994,1993-07-01,1999-06-01,Mixed,NA,01112,00100,NA,0,2011,NA,NA,Import
0201.30.3000,"MEAT OF BOVINE ANIMALS, BONELESS, PROCESSED, FRESH OR CHILLED",MEAT BOVINE ANMLS BONELESS PROCESSED FRESH/CHILLED,1989,2019,1994-07-01,2019-03-01,Mixed,NA,01112,00100,00300,0,2011,311611,00,Both
0201.30.3550,NA,NA,1996,2019,2001-02-01,2019-03-01,Mixed,NA,01112,NA,00300,0,2011,311611,00,Export
0201.30.4000,"MEAT OF BOVINE ANIMALS, NESOI, BONELESS, PROCESSED, FRESH OR CHILLED",MEAT BOVINE ANMLS NESOI BONELESS PROCSSD FRSH/CHLD,1989,1994,1993-07-01,1999-06-01,Mixed,NA,01112,00100,NA,0,2011,NA,NA,Import
0201.30.5000,NA,NA,1995,2015,2000-06-01,2018-06-01,Mixed,NA,01112,00100,NA,0,2011,311611,00,Import
0201.30.5015,"MEAT OF BOVINES, VEAL CUT BONELESS, FRESH OR CHILLED, AS SPECIFIED IN US NOTE 3, EXCEPT PROCESSED","MEAT,BVN VEAL CUT BONELESS FR/CH US NT 3 EXC PRCSD",2016,2019,2018-06-01,2019-03-01,Mixed,NA,01112,00100,NA,0,NA,311611,00,Import
0201.30.5025,"MEAT OF BOVINES, BONELESS, FRESH OR CHILLED, AS SPECIFIED IN US NOTE 3, EXCEPT PROCESSED, RIB CUTS","MEAT,BVNE BNELESS FR/CH US NT 3 EXC PRCSD,RIB",2017,2019,2018-06-01,2019-03-01,Mixed,NA,01112,00100,NA,0,NA,311611,00,Import
0201.30.5035,"MEAT OF BOVINES, BONELESS, FRESH OR CHILLED, AS SPECIFIED IN US NOTE 3, EXCEPT PROCESSED, CHUCK CUTS","MEAT,BVNE BNELESS FR/CH US NT 3 EXC PRCSD,CHUCK",2017,2019,2018-06-01,2019-03-01,Mixed,NA,01112,00100,NA,0,NA,311611,00,Import
0201.30.5045,"MEAT OF BOVINES, BONELESS, FRESH OR CHILLED, AS SPECIFIED IN US NOTE 3, EXCEPT PROCESSED, LOIN CUTS","MEAT,BVNE BNELESS FR/CH US NT 3 EXC PRCSD,LOIN",2017,2019,2018-06-01,2019-03-01,Mixed,NA,01112,00100,NA,0,NA,311611,00,Import
0201.30.5055,"MEAT OF BOVINES, BONELESS, FRESH OR CHILLED, AS SPECIFIED IN US NOTE 3, EXCEPT PROCESSED, BRISKET CUTS","MEAT,BVNE BNELESS FR/CH US NT 3 EXC PRCSD,BRISKET",2017,2019,2018-06-01,2019-03-01,Mixed,NA,01112,00100,NA,0,NA,311611,00,Import
0201.30.5065,"MEAT OF BOVINES, BONELESS, FRESH OR CHILLED, AS SPECIFIED IN US NOTE 3, EXCEPT PROCESSED, HIP CUTS","MEAT,BVNE BNELESS FR/CH US NT 3 EXC PRCSD,HIP",2017,2019,2018-06-01,2019-03-01,Mixed,NA,01112,00100,NA,0,NA,311611,00,Import
0201.30.5075,"MEAT OF BOVINES, BONELESS, FRESH OR CHILLED, AS SPECIFIED IN US NOTE 3, EXCEPT PROCESSED, FLANK OR PLATE CUTS","MEAT,BVNE BNELESS FR/CH US NT 3 EXC PRCSD,FLANK",2017,2019,2018-06-01,2019-03-01,Mixed,NA,01112,00100,NA,0,NA,311611,00,Import
0201.30.5085,"MEAT OF BOVINES, BONELESS, FRESH OR CHILLED, AS SPECIFIED IN US NOTE 3, EXCEPT PROCESSED, NESOI","MEAT,BVNE BNELESS FR/CH US NT 3 EXC PRCSD,NESOI",2017,2019,2018-06-01,2019-03-01,Mixed,NA,01112,00100,NA,0,NA,311611,00,Import
0201.30.5090,"MEAT OF BOVINES, BONELESS, FRESH OR CHILLED, AS SPECIFIED IN US NOTE 3, EXCEPT PROCESSED, NESOI","MEAT,BVNE BNELESS FR/CH US NT 3 EXC PRCSD,NESOI",2016,2017,2018-06-01,2018-06-01,Mixed,NA,01112,00100,NA,0,NA,311611,00,Import
0201.30.6000,"MEAT OF BOVINE ANIMALS, BONELESS, EXCEPT PROCESSED, FRESH OR CHILLED","MEAT BOVINE ANMLS, BONELESS EX PROCESSD, FRSH/CHLD",1989,2019,1993-07-01,2019-03-01,Mixed,NA,01112,00100,00300,0,2011,311611,00,Both
0201.30.8000,DESCRIBED IN ADDITIONAL U.S. NOTE 3 TO THIS CHAPTER AND ENTERED PURSUANT TO ITS PROVISIONS: MEAT OF BOVINE ANMLS BONELESS EXCEPT PROCESSED FRESH/CHILL,ADDTL NOTE 3 BEEF BONELESS EXCEPT PROCESSED FR/CH,1995,2000,2000-06-01,2001-02-01,Mixed,NA,01112,00100,NA,0,2011,311611,00,Import
0201.30.8010,NA,NA,2000,2019,2001-02-01,2019-03-01,Mixed,NA,01112,00100,NA,0,2011,311611,00,Import
0201.30.8090,NA,NA,2000,2019,2001-02-01,2019-03-01,Mixed,NA,01112,00100,NA,0,2011,311611,00,Import
0202.10.0010,"CARCASSES AND HALF-CARCASSES OF VEAL, FROZEN",NA,1989,2019,1993-07-01,2019-03-01,Mixed,NA,01121,00100,00300,0,2011,311611,00,Both
0202.10.0090,"CARCASSES AND HALF-CARCASSES OF BOVINE ANIMALS NESOI, FROZEN","CARCASSES/HALF-CARCASSES BOVINE ANIMALS NESOI, FRZ",1989,2019,1993-07-01,2019-03-01,Mixed,NA,01121,00100,00300,0,2011,311611,00,Both
0202.10.0510,NA,NA,1995,2019,2000-06-01,2019-03-01,Mixed,NA,01121,00100,NA,0,2011,311611,00,Import
0202.10.0590,NA,NA,1995,2019,2000-06-01,2019-03-01,Mixed,NA,01121,00100,NA,0,2011,311611,00,Import
0202.10.1010,NA,NA,1995,2019,2000-06-01,2019-03-01,Mixed,NA,01121,00100,NA,0,2011,311611,00,Import
0202.10.1090,NA,NA,1995,2019,2000-06-01,2019-03-01,Mixed,NA,01121,00100,NA,0,2011,311611,00,Import
0202.10.5010,NA,NA,1995,2019,2000-06-01,2019-03-01,Mixed,NA,01121,00100,NA,0,2011,311611,00,Import
0202.10.5090,NA,NA,1995,2019,2000-06-01,2019-03-01,Mixed,NA,01121,00100,NA,0,2011,311611,00,Import
0202.20.0200,NA,NA,1995,2019,2000-06-01,2019-03-01,Mixed,NA,01121,00100,NA,0,2011,311611,00,Import
0202.20.0400,NA,NA,1995,2019,2000-06-01,2019-03-01,Mixed,NA,01121,00100,NA,0,2011,311611,00,Import
0202.20.0600,NA,NA,1995,2019,2000-06-01,2019-03-01,Mixed,NA,01121,00100,NA,0,2011,311611,00,Import
0202.20.1000,NA,NA,1995,2019,2000-06-01,2019-03-01,Mixed,NA,01121,00100,NA,0,2011,311611,00,Import
0202.20.2000,"BEEF CUTS, HIGH-QUALITY, WITH BONE IN, PROCESSED, FROZEN","BEEF CUTS, HI-QUALITY, BONE IN, PROCESSED, FROZEN",1989,1994,1993-07-01,1999-06-01,Mixed,NA,01121,00100,NA,0,2011,NA,NA,Import
0202.20.3000,"MEAT OF BOVINE ANIMALS, NESOI, CUTS WITH BONE IN, PROCESSED, FROZEN",MEAT BOVINE ANMLS NESOI CUTS W/BONE PROCSSD FROZEN,1989,2019,1994-07-01,2019-03-01,Mixed,NA,01121,00100,00300,0,2011,311611,00,Both
0202.20.3550,NA,NA,1996,2019,2001-02-01,2019-03-01,Mixed,NA,01121,NA,00300,0,2011,311611,00,Export
0202.20.4000,"MEAT OF BOVINE ANIMALS, NESOI, CUTS WITH BONE IN, PROCESSED, FROZEN",MEAT BOVINE ANMLS NESOI CUTS W/BONE PROCSSD FROZEN,1989,1994,1993-07-01,1999-06-01,Mixed,NA,01121,00100,NA,0,2011,NA,NA,Import
0202.20.5000,NA,NA,1995,2017,2000-06-01,2018-06-01,Mixed,NA,01121,00100,NA,0,2011,311611,00,Import
0202.20.5025,"MEAT OF BOVINES, WITH BONE IN, FROZEN, AS SPECIFIED IN US NOTE 3, EXCEPT PROCESSED, RIB CUTS","MEAT,BOVINE W/ BNE FRZN US NOTE 3 EXC PRCSSED, RIB",2017,2019,2018-06-01,2019-03-01,Mixed,NA,01121,00100,NA,0,NA,311611,00,Import
0202.20.5035,"MEAT OF BOVINES, WITH BONE IN, FROZEN, AS SPECIFIED IN US NOTE 3, EXCEPT PROCESSED, CHUCK CUTS","MEAT,BOVINE W/ BNE FRZN US NOTE 3 EXC PRCSSED,CHUC",2017,2019,2018-06-01,2019-03-01,Mixed,NA,01121,00100,NA,0,NA,311611,00,Import
0202.20.5045,"MEAT OF BOVINES, WITH BONE IN, FROZEN, AS SPECIFIED IN US NOTE 3, EXCEPT PROCESSED, LOIN CUTS","MEAT,BOVINE W/ BNE FRZN US NOTE 3 EXC PRCSSED,LOIN",2017,2019,2018-06-01,2019-03-01,Mixed,NA,01121,00100,NA,0,NA,311611,00,Import
0202.20.5055,"MEAT OF BOVINES, WITH BONE IN, FROZEN, AS SPECIFIED IN US NOTE 3, EXCEPT PROCESSED, BRISKET CUTS","MEAT,BVINE W/ BNE FRZN US NOTE 3 EXC PRCSSED,BRSKT",2017,2019,2018-06-01,2019-03-01,Mixed,NA,01121,00100,NA,0,NA,311611,00,Import
