award_amount,award_id,awarding_agency,awarding_sub_agency,bd_reasons,bd_score,competitor_subaward_count,competitor_subaward_value,contract_id,description,end_date,extraction_date,is_dod,is_it_services,naics_code,naics_description,pop_city,pop_state,psc_code,psc_description,recipient_name,recipient_uei,source,start_date,subaward_count,subaward_value
3302903638.67,CONT_AWD_N0002421C2106_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $1B+; Active prime,60,0,0,N0002421C2106,FY21 RCOH ACCOMPLISHMENT,2026-10-06,2026-01-21,True,False,,,,,,,HUNTINGTON INGALLS INC,WMXDDH6HJNA5,usaspending,2021-02-19,0,0
3271676557.4,CONT_AWD_N0002416C2427_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $1B+; Active prime,60,0,0,N0002416C2427,"DETAIL DESIGN AND CONSTRUCTION (DD&C) FOR LHA 8 (INITIAL EFFORT LIMITED TO PLANNING, ADVANCED ENGINEERING AND PROCUREMENT OF LONG LEAD TIME MATERIAL)",2026-07-31,2026-01-21,True,False,,,,,,,HUNTINGTON INGALLS INCORPORATED,C3NLZNSMU254,usaspending,2016-06-30,0,0
3152435167.0,CONT_AWD_N0002420C2437_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $1B+; Active prime,60,0,0,N0002420C2437,LHA 9 ADVANCE PROCUREMENT,2030-12-31,2026-01-21,True,False,,,,,,,HUNTINGTON INGALLS INCORPORATED,C3NLZNSMU254,usaspending,2020-04-30,0,0
3145999614.0,CONT_AWD_N0002413C2128_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $1B+; Active prime,60,0,0,N0002413C2128,SUBMARINE RDT&E,2022-01-11,2026-01-21,True,False,,,,,,,ELECTRIC BOAT CORPORATION,E7BEKJ4V9528,usaspending,2012-12-21,0,0
3038709104.53,CONT_AWD_N0002417C2105_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $1B+; Active prime,60,0,0,N0002417C2105,FY17 RCOH ACCOMPLISHMENT,2021-08-18,2026-01-21,True,False,,,,,,,HUNTINGTON INGALLS INC,WMXDDH6HJNA5,usaspending,2017-09-01,0,0
3010046248.88,CONT_AWD_N0001914C0050_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $1B+; Active prime,60,0,0,N0001914C0050,IGF::OT::IGF PRESIDENTIAL HELICOPTER REPLACEMENT PROGRAM (VXX) ENGINEERING AND MANUFACTURING DEVELOPMENT (EMD) PHASE OF THE PROGRAM. THE CONTRACT ALSO INCLUDES NOT-TO-EXCEED OPTION PRICES FOR LOW RATE INITIAL PRODUCTION (LRIP) AND FULL RATE PRODUCTION (FRP).,2026-12-31,2026-01-21,True,False,,,,,,,SIKORSKY AIRCRAFT CORPORATION,UTJWTSLMFNG4,usaspending,2014-05-07,0,0
3004573964.0,CONT_AWD_N0002419C2115_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $1B+; Active prime,60,0,0,N0002419C2115,S1B,2033-09-30,2026-01-21,True,False,,,,,,,"BECHTEL PLANT MACHINERY, INC.",MTKMVNVK1MH6,usaspending,2018-11-30,0,0
3003693920.0,CONT_AWD_N0002498C2107_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $1B+; Active prime,60,0,0,N0002498C2107,199806!1700!2211!BZ002!NAVAL SEA SYSTEMS COMMAND       !N0002498C2107  !A!*!*                  !19980206!20030930!001307495!149899957!149899957!N!43689!NEWPORT NEWS SHIPBUILDING AND !4101 WASHINGTON AVE       !NEWPORT NEWS        !VA!23607!56000!700!51!NEWPORT NEWS        !NEWPORT NEWS (CITY)   !VIRGINIA  !0001!+000017697599!N!N!000000000000!1901!AIRCRAFT CARRIERS                                 !A3 !SHIPS                         !2SBP!CARRIER ACFT NUCLEAR-CVAN     !3731!3!*!*!*!B!A!*!D !N!U!1!0,2005-03-25,2026-01-21,True,False,,,,,,,HUNTINGTON INGALLS INC,WMXDDH6HJNA5,usaspending,1998-02-06,0,0
2997306665.94,CONT_AWD_N0002416C2431_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $1B+; Active prime,60,0,0,N0002416C2431,LPD 28 LONG LEAD TIME MATERIAL,2025-12-30,2026-01-21,True,False,,,,,,,HUNTINGTON INGALLS INCORPORATED,C3NLZNSMU254,usaspending,2015-12-04,0,0
2994634992.18,CONT_AWD_MDA90696C0002_9700_-NONE-_-NONE-,Department of Defense,Tricare Management Activity,DoD; $1B+; Active prime,60,0,0,MDA90696C0002,199712!9700!0134!ZD06 !TRICARE SUPPORT OFFICE          !MDA90696C0002  !A!*!P00065             !19970304!19971231!805349198!805349198!049944143!N!050S0!HUMANA MILITARY HEALTHCARE SER!500 W MAIN ST STE 300     !LOUISVILLE          !KY!40202!48000!111!21!LOUISVILLE          !JEFFERSON             !KENTUCKY  !0001!+000000711183!N!N!000000000000!Q201!GENERAL HEALTH CARE SERVICES                      !S1 !SERVICES                      !1000!NOT DISCERNABLE OR CLASSIFIED !8099!3!*!*!A!B!A!*!A !U!J!2!0,2004-07-31,2026-01-21,True,False,,,,,,,HUMANA GOVERNMENT BUSINESS INC,ZE6ZM6NKSV43,usaspending,1996-01-23,0,0
2813089102.15,CONT_AWD_N0002417C2301_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $1B+; Active prime,60,0,0,N0002417C2301,CONSTRUCTION OF LCS FLIGHT 0+ SHIP,2030-09-30,2026-01-21,True,False,,,,,,,"AUSTAL USA, LLC",RG6LJJM6JBS3,usaspending,2017-06-23,0,0
2803077022.26,CONT_AWD_N0001923C0030_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $1B+; Active prime,60,0,0,N0001923C0030,LOT 18 PNR/TOOLING,2028-12-31,2026-01-21,True,False,,,,,,,RTX CORPORATION,QN1BCFY7JDJ5,usaspending,2023-09-28,0,0
2792812525.8,CONT_AWD_H9400208C0003_9700_-NONE-_-NONE-,Department of Defense,Defense Health Agency,DoD; $1B+; Active prime,60,0,0,H9400208C0003,AWARD OF CONTRACT,2015-04-30,2026-01-21,True,False,,,,,,,EXPRESS SCRIPTS INC,QKNTMFZFR6E9,usaspending,2008-06-27,0,0
2708595970.0,CONT_AWD_N0002416C2106_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $1B+; Active prime,60,0,0,N0002416C2106,NAVAL REACTORS,2033-09-30,2026-01-21,True,False,,,,,,,"BECHTEL PLANT MACHINERY, INC.",MTKMVNVK1MH6,usaspending,2015-12-30,0,0
2704759379.0,CONT_AWD_N0002410C2229_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $1B+; Active prime,60,0,0,N0002410C2229,"PROCURE LONG LEAD TIME MATERIAL (LLTM), ADVANCED ENGINEERING AND PLANNING SERVICES AND SPECIAL STUDIES.",2019-12-04,2026-01-21,True,False,,,,,,,HUNTINGTON INGALLS INCORPORATED,C3NLZNSMU254,usaspending,2010-06-30,0,0
2682738779.93,CONT_AWD_N0001917C0020_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $1B+; Active prime,60,0,0,N0001917C0020,LRIP 11 AAC - FMS AND INTERNATIONAL PARTNERS,2022-06-30,2026-01-21,True,False,,,,,,,RTX CORPORATION,QN1BCFY7JDJ5,usaspending,2016-11-08,0,0
2681736678.3,CONT_AWD_DAAH2300C0001_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $1B+; Active prime,60,0,0,DAAH2300C0001,200006!2100!000717!AH23  !USA AVIATION AND MISSILE COMMAND!DAAH2300C0001  !A!*!*                  !20000320!20001031!047800297!006265946!009256819!N!8V613!MCDONNELL DOUGLAS HELICOPTER C!5000 E. MCDOWELL ROAD     !MESA                !AZ!85215!46000!013!04!MESA                !MARICOPA              !ARIZONA   !0001!+000015000000!N!N!000000000000!1520!AIRCRAFT ROTARY WING                              !A1A!AIRFRAMES AND SPARES          !1AIG!LONGBOW APACHE                !3721!3!*!*!*!B!A!*!D !N!J!,2009-09-28,2026-01-21,True,False,,,,,,,MCDONNELL DOUGLAS HELICOPTER COMPANY,MY47WV32XFM1,usaspending,2000-03-20,0,0
2676691465.0,CONT_AWD_N0002413C2108_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $1B+; Active prime,60,0,0,N0002413C2108,RCOH DELIVERY PERFORMANCE INCENTIVE,2016-11-29,2026-01-21,True,False,,,,,,,HUNTINGTON INGALLS INC,WMXDDH6HJNA5,usaspending,2013-03-29,0,0
2657312745.68,CONT_AWD_N0001916C0048_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $1B+; Active prime,60,0,0,N0001916C0048,CH-53K LRIP LOT 1 LONG LEAD ITEMS,2027-07-31,2026-01-21,True,False,,,,,,,SIKORSKY AIRCRAFT CORPORATION,UTJWTSLMFNG4,usaspending,2016-04-18,0,0
2627288935.0,CONT_AWD_W58RGZ23C0001_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $1B+; Active prime,60,0,0,W58RGZ23C0001,THE FUTURE VERTICAL LIFT (FVL) FLRAA CAPABILITY SET THREE IS A PRE-MAJOR DEFENSE ACQUISITION PROGRAM (ACAT 1C) COMMISSIONED TO DEVELOP AND FIELD THE NEXT GENERATION OF AFFORDABLE VERTICAL LIFT TACTICAL ASSAULT / UTILITY AIRCRAFT FOR THE ARMY.,2031-04-05,2026-01-21,True,False,,,,,,,BELL TEXTRON INC,N5QUZAYGPKM3,usaspending,2022-12-05,0,0
2626745869.0,CONT_AWD_N0002404C2118_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $1B+; Active prime,60,0,0,N0002404C2118,,2024-05-07,2026-01-21,True,False,,,,,,,HUNTINGTON INGALLS INC,WMXDDH6HJNA5,usaspending,2004-05-21,0,0
2574356598.29,CONT_AWD_N0002409C2107_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $1B+; Active prime,60,0,0,N0002409C2107,CVN 71 REFUELING COMPLEX OVERHAUL ACCOMPLISHMENT.,2013-09-25,2026-01-21,True,False,,,,,,,HUNTINGTON INGALLS INC,WMXDDH6HJNA5,usaspending,2009-08-26,0,0
2551812435.0,CONT_AWD_N0002411C2306_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $1B+; Active prime,60,0,0,N0002411C2306,DDG 1001/1002 CONSTRUCTION AND FY11 CLASS SERVICES,2025-06-29,2026-01-21,True,False,,,,,,,BATH IRON WORKS CORPORATION,FREEMCLKFXE3,usaspending,2011-09-15,0,0
2351495623.64,CONT_AWD_N0001906C0088_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $1B+; Active prime,60,0,0,N0001906C0088,"200607!387702!1700!N00019!NAVAL AIR SYSTEMS COMMAND       !N0001906C0088  !A!N! !N!             !      !20060424!20090131!001408509!001408509!001367960!N!GENERAL ELECTRIC COMPANY      !1000 WESTERN AVE          !LYNN                !MA!01905!37490!009!25!LYNN                !ESSEX                 !MASS      !+000018238000!N!N!000000000000!2840!GAS TURBINES AND JET ENGINES, ACFT & COMPS        !A1B!AIRCRAFT ENGINES AND SPARES         !000 !NOT DISCERNABLE               !336412!E! !3! ! ! ! ! !999",2014-12-31,2026-01-21,True,False,,,,,,,GENERAL ELECTRIC COMPANY,E3HYKKLT5ZT1,usaspending,2006-04-24,0,0
2309393185.75,CONT_AWD_N0001920C0047_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $1B+; Active prime,60,0,0,N0001920C0047,CH-53K LRIP LOT 5/6 LONG LEAD ITEMS,2027-08-31,2026-01-21,True,False,,,,,,,SIKORSKY AIRCRAFT CORPORATION,UTJWTSLMFNG4,usaspending,2020-03-26,0,0
2235513402.34,CONT_AWD_DAAJ0997C0005_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $1B+; Active prime,60,0,0,DAAJ0997C0005,199712!2100!1180!AJ09 !USA AVIATION AND TROOP COMMAND  !DAAJ0997C0005  !A!*!*                  !19970718!20030730!835551474!835551474!001344142!N!78286!SIKORSKY AIRCRAFT CORPORATION !6900 MAIN ST              !STRATFORD           !CT!06614!74260!001!09!STRATFORD           !FAIRFIELD             !CONN      !0001!+000227816346!N!N!000000000000!1520!AIRCRAFT ROTARY WING                              !A1A!AIRFRAMES AND SPARES          !1AIA!BLACKHAWK (UH-60) UTTAS       !3721!3!*!*!*!B!A!*!D !N!J!1!0,2011-09-10,2026-01-21,True,False,,,,,,,SIKORSKY AIRCRAFT CORPORATION,UTJWTSLMFNG4,usaspending,1997-07-18,0,0
2232096494.0,CONT_AWD_N0002402C2304_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $1B+; Active prime,60,0,0,N0002402C2304,,2019-09-25,2026-01-21,True,False,,,,,,,HUNTINGTON INGALLS INCORPORATED,C3NLZNSMU254,usaspending,2002-09-13,0,0
2221135414.0,CONT_AWD_N0002402C2302_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $1B+; Active prime,60,0,0,N0002402C2302,,2005-08-31,2026-01-21,True,False,,,,,,,HUNTINGTON INGALLS INCORPORATED,C3NLZNSMU254,usaspending,2002-04-29,0,0
2213245788.81,CONT_AWD_N0001915C0004_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $1B+; Active prime,60,0,0,N0001915C0004,F135 LRIP LOT 10 ADVANCED ACQUISITION CONTRACT,2020-12-09,2026-01-21,True,False,,,,,,,RTX CORPORATION,QN1BCFY7JDJ5,usaspending,2015-04-30,0,0
2207263443.51,CONT_AWD_0007_9700_W52P1J07D0009_9700,Department of Defense,Department of the Army,DoD; $1B+; Active prime,60,0,0,0007,AWARD TASK ORDER  IGF::OT::IGF,2023-09-30,2026-01-21,True,False,,,,,,,"KBR SERVICES, LLC",YSQMHRS4HSC5,usaspending,2014-12-16,0,0
2200203790.49,CONT_AWD_W52P1J19F0400_9700_W52P1J19D0045_9700,Department of Defense,Department of the Army,DoD; $1B+; Active prime,60,0,0,W52P1J19F0400,LOGISTICS CIVIL AUGMENTATION PROGRAM (LOGCAP) V SUPPORT SERVICES IN KUWAIT,2026-06-30,2026-01-21,True,False,,,,,,,VECTRUS SYSTEMS LLC,RRFJZGASZJ41,usaspending,2019-04-12,0,0
2188230584.34,CONT_AWD_W52P1J19F0394_9700_W52P1J19D0044_9700,Department of Defense,Department of the Army,DoD; $1B+; Active prime,60,0,0,W52P1J19F0394,LOGISTIC CIVIL AUGMENTATION PROGRAM (LOGCAP) V AWARD FOR EUCOM PERFORMANCE TASK ORDER.,2026-03-29,2026-01-21,True,False,,,,,,,"KBR SERVICES, LLC",YSQMHRS4HSC5,usaspending,2019-04-12,0,0
2091056030.16,CONT_AWD_N0001924C0009_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $1B+; Active prime,60,0,0,N0001924C0009,CH-53K FRP LOT 9 AND OPTION FRP LOT 10 LONG LEAD ITEMS,2034-02-28,2026-01-21,True,False,,,,,,,SIKORSKY AIRCRAFT CORPORATION,UTJWTSLMFNG4,usaspending,2023-12-15,0,0
2090921087.07,CONT_AWD_FA862616C2138_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $1B+; Active prime,60,0,0,FA862616C2138,ADAPTIVE ENGINE TRANSITION PROGRAM  (AETP),2024-06-30,2026-01-21,True,False,,,,,,,GENERAL ELECTRIC COMPANY,J1T1FEN3PWX6,usaspending,2016-06-30,0,0
2067459029.03,CONT_AWD_0019_9700_W56HZV07DM112_9700,Department of Defense,Department of the Army,DoD; $1B+; Active prime,60,0,0,0019,"THIS ACTION IS FOR A NEW FOLLOW-ON CONTRACTOR LOGISTICS SUPPORT (CLS) DELIVERY ORDER 0019.  THE CONTRACTOR WILL PROVIDE CONTRACTOR LOGISTICS SUPPORT (CLS) FOR STRYKER FAMILY OF VEHICLES (FOV) IN BOTH GARRISON AND DEPLOYMENT LOCATIONS. THE PERIOD OF PERFORMANCE IS FROM MARCH 1, 2007 THROUGH FEBRUARY 29, 2008",2018-11-15,2026-01-21,True,False,,,,,,,"GM GDLS DEFENSE GROUP, L.L.C.",LFK5WLJ8KT48,usaspending,2006-12-21,0,0
2066434769.8,CONT_AWD_W56HZV20C0050_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $1B+; Active prime,60,0,0,W56HZV20C0050,CONTRACT W56HZV-20-C-0050 IS ISSUED TO PROVIDE CONTINUATION OF CONTRACT W56HZV-15-C-0095.,2026-09-25,2026-01-21,True,False,,,,,,,OSHKOSH DEFENSE LLC,ZMXAHH8M8VL8,usaspending,2020-03-13,0,0
2053430975.41,CONT_AWD_DAAE0798CM005_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $1B+; Active prime,60,0,0,DAAE0798CM005,"199902!2100!0077!AE07 !USA TANK-AUTOMOTIVE & ARMAMENTS !DAAE0798CM005  !A!*!*                  !19981014!20031231!557414000!007932783!007932783!N!0FW39!STEWART & STEVENSON SERVICES, !5000 INTERSTATE 10 W      !SEALY               !TX!77474!66464!015!48!SEALY               !AUSTIN                !TEXAS     !0001!+000027046877!N!N!000000000000!2320!TRUCKS AND TRUCK TRACTORS, WHEELED                !A4B!NON-COMBAT VEHICLES           !1DAF!TRUCKS 5T                     !3711!3!*!*!*!B!A!*!C !Y!J!1!0",2007-02-28,2026-01-21,True,False,,,,,,,BAE SYSTEMS TACTICAL VEHICLE SYSTEMS LP,MJBJKUMUNBY7,usaspending,1998-10-14,0,0
2032588758.0,CONT_AWD_N0002424C2115_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $1B+; Active prime,60,0,0,N0002424C2115,S1B,2034-09-30,2026-01-21,True,False,,,,,,,"BECHTEL PLANT MACHINERY, INC.",MTKMVNVK1MH6,usaspending,2023-12-21,0,0
1965375702.1,CONT_AWD_N0002409C2229_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $1B+; Active prime,60,0,0,N0002409C2229,MLP SYSTEM DESIGN PART 1 (SD1) WITH PRICED OPTION FOR SD2,2020-07-14,2026-01-21,True,False,,,,,,,NATIONAL STEEL AND SHIPBUILDING COMPANY,Q85KVUK3JBF5,usaspending,2009-02-13,0,0
1957373076.0,CONT_AWD_N0002406C2115_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $1B+; Active prime,60,0,0,N0002406C2115,,2009-03-13,2026-01-21,True,False,,,,,,,HUNTINGTON INGALLS INC,WMXDDH6HJNA5,usaspending,2005-11-29,0,0
1943242977.72,CONT_AWD_0002_9700_W56HZV09D0159_9700,Department of Defense,Department of the Army,DoD; $1B+; Active prime,60,0,0,0002,"ADDING 2,634 EACH FAMILY OF MEDIUM TACTICAL VEHICLES (FMTV), ORDERING YEAR (OY) 02 PROGRAM SUPPORT, AND FRET TO CONTRACT W56HZV-09-D-0159",2015-08-31,2026-01-21,True,False,,,,,,,OSHKOSH DEFENSE LLC,ZMXAHH8M8VL8,usaspending,2010-05-07,0,0
1896157069.11,CONT_AWD_W58RGZ19C0027_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $1B+; Active prime,60,0,0,W58RGZ19C0027,REQUIREMENT IS FOR THE PROCUREMENT OF PERFORMANCE BASED LOGISTICS SUPPORT SERVICES FOR THE MQ-1C GRAY EAGLE UNMANNED AIRCRAFT SYSTEM.,2027-04-23,2026-01-21,True,False,,,,,,,"GENERAL ATOMICS AERONAUTICAL SYSTEMS, INC.",ZH4NVFG3Z526,usaspending,2019-04-24,0,0
1859304798.07,CONT_AWD_N0002419C2235_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $1B+; Active prime,60,0,0,N0002419C2235,EXPEDITIONARY SEA BASE (ESB) HULL 6 LLTM UCA,2026-03-24,2026-01-21,True,False,,,,,,,NATIONAL STEEL AND SHIPBUILDING COMPANY,Q85KVUK3JBF5,usaspending,2018-10-16,0,0
1838656695.12,CONT_AWD_N0001917C0010_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $1B+; Active prime,60,0,0,N0001917C0010,PERFORMANCE BASED LOGISTICS UCA,2022-11-30,2026-01-21,True,False,,,,,,,RTX CORPORATION,QN1BCFY7JDJ5,usaspending,2016-12-01,0,0
1782171428.98,CONT_AWD_N0001913C0023_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $1B+; Active prime,60,0,0,N0001913C0023,UH-1Y AND AH-1Z LONG LEAD PARTS LIST AAC,2019-10-31,2026-01-21,True,False,,,,,,,BELL TEXTRON INC,N5QUZAYGPKM3,usaspending,2013-04-01,0,0
1769544975.95,CONT_AWD_W56HZV05C0470_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $1B+; Active prime,60,0,0,W56HZV05C0470,,2028-02-10,2026-01-21,True,False,,,,,,,TEXTRON SYSTEMS CORP,WEE9WFHMACH9,usaspending,2005-06-30,0,0
1751650717.0,CONT_AWD_N0002498C2306_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $1B+; Active prime,60,0,0,N0002498C2306,199811!1700!2482!BZ002!NAVAL SEA SYSTEMS COMMAND       !N0002498C2306  !A!*!*                  !19980306!20070830!045953718!045953718!001381284!N!70876!BATH IRON WORKS CORPORATION   !700 WASHINGTON ST STOP 1  !BATH                !ME!04530!03355!023!23!BATH                !SAGADAHOC             !MAINE     !0001!+000009115511!N!Y!002118025331!1903!DESTROYERS                                        !A3 !SHIPS                         !2000!NOT DISCERNABLE OR CLASSIFIED !3731!3!*!*!*!B!A!*!A !Y!L!2!0,2013-06-13,2026-01-21,True,False,,,,,,,BATH IRON WORKS CORPORATION,FREEMCLKFXE3,usaspending,1998-03-06,0,0
1736174889.18,CONT_AWD_N0002400C2217_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $1B+; Active prime,60,0,0,N0002400C2217,,2016-06-28,2026-01-21,True,False,,,,,,,HUNTINGTON INGALLS INCORPORATED,C3NLZNSMU254,usaspending,2000-08-02,0,0
1728709520.93,CONT_AWD_FA881119C0002_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $1B+; Active prime,60,0,0,FA881119C0002,DELTA IV HEAVY LAUNCH SERVICES,2024-11-30,2026-01-21,True,False,,,,,,,"UNITED LAUNCH SERVICES, LLC",XHAMULHCL9N3,usaspending,2018-10-24,0,0
1714300856.3,CONT_AWD_N0001914C0037_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $1B+; Active prime,60,0,0,N0001914C0037,CVN 79 EMALS LONG LEAD TIME MATERIAL,2030-01-30,2026-01-21,True,False,,,,,,,GENERAL ATOMICS,TVRYQ3N3B8H5,usaspending,2014-05-08,0,0
1694838191.74,CONT_AWD_W31P4Q19C0076_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $1B+; Active prime,60,0,0,W31P4Q19C0076,"JAVELIN PRODUCTION CONTRACT AWARD TO INCLUDE THE ALL UP ROUNDS (AUR), BATTERY COOLANT UNITS (BCU), AND JAVELIN VEHICLE LAUNCHER ELECTRONICS (JVL-E).",2028-05-31,2026-01-21,True,False,,,,,,,RAYTHEON/LOCKHEED MARTIN JAVELIN JV,WGB7GAKM7A68,usaspending,2019-09-12,0,0
1688905979.23,CONT_AWD_W52P1J21F0454_9700_W52P1J19D0044_9700,Department of Defense,Department of the Army,DoD; $1B+; Active prime,60,0,0,W52P1J21F0454,"TASK ORDER AWARD FOR LOGCAP SUPPORT TO OPERATION ALLIES REFUGE FOR SUPPORT AT FT. BLISS, TX FT. MCCOY, WI FT. PICKETT, VA AND CAMP ATTERBURY, IN.",2022-03-12,2026-01-21,True,False,,,,,,,"KBR SERVICES, LLC",YSQMHRS4HSC5,usaspending,2021-08-14,0,0
1661029666.0,CONT_AWD_F3365702C0006_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $1B+; Active prime,60,0,0,F3365702C0006,"200308!000046!5700!GU57  !ASC/LPK  BLDG 28 ROOM 207       !F3365702C0006  !A!N! !N!                   !20030516!20071221!001447952!835551474!001344142!N!UNITED TECHNOLOGIES CORP      !400 MAIN STREET           !EAST HARTFORD       !CT!06108!22700!003!09!EAST HARTFORD       !HARTFORD              !CONN      !+000140098476!N!Y!001257805220!2840!GAS TURBINES AND JET ENGINES, ACFT & COMPS        !A1B!AIRCRAFT ENGINES AND SPARES   !3ADG!C-17 CARGO TRANSPORT          !336412!E! !3! ! ! ! ! !99990909!B",2008-03-31,2026-01-21,True,False,,,,,,,RTX CORPORATION,QN1BCFY7JDJ5,usaspending,2003-05-16,0,0
1651199673.57,CONT_AWD_FA862616C2139_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $1B+; Active prime,60,0,0,FA862616C2139,ADAPTIVE ENGINE TRANSITION PROGRAM  (AETP),2024-06-30,2026-01-21,True,False,,,,,,,RTX CORPORATION,QN1BCFY7JDJ5,usaspending,2016-06-30,0,0
1650327235.1,CONT_AWD_N0002408C2217_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $1B+; Active prime,60,0,0,N0002408C2217,PHASE I: PRELIMINARY CONCEPT DESIGN FOR THE JOINT HIGH SPEED VESSEL.,2019-09-28,2026-01-21,True,False,,,,,,,"AUSTAL USA, LLC",RG6LJJM6JBS3,usaspending,2008-01-31,0,0
1627302171.45,CONT_AWD_W58RGZ06C0038_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $1B+; Active prime,60,0,0,W58RGZ06C0038,200608!001069!2100!W58RGZ!USA AVIATION AND MISSILE COMMAND!W58RGZ06C0038  !A!N! !Y!             !      !20051215!20101231!137488664!137488664!001367960!N!GENERAL ELECTRIC COMPANY      !1 NEUMANN WAY             !CINCINNATI          !OH!45215!15000!061!39!CINCINNATI          !HAMILTON              !OHIO      !+000177879422!N!N!000000000000!R706!LOGISTICS SUPPORT SERVICES                        !A1B!AIRCRAFT ENGINES AND SPARES         !000 !NOT DISCERNABLE               !541330!E! !3! ! ! ! ! !999,2018-06-30,2026-01-21,True,False,,,,,,,GENERAL ELECTRIC COMPANY,J1T1FEN3PWX6,usaspending,2005-12-15,0,0
1615083646.0,CONT_AWD_N0002424C2114_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $1B+; Active prime,60,0,0,N0002424C2114,S9G,2034-09-30,2026-01-21,True,False,,,,,,,"BECHTEL PLANT MACHINERY, INC.",MTKMVNVK1MH6,usaspending,2023-12-22,0,0
1582502494.09,CONT_AWD_DAAH0100C0108_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $1B+; Active prime,60,0,0,DAAH0100C0108,200012!2100!002537!AH01 !USA AVIATION AND MISSILE COMMAND!DAAH0100C0108 !A!*!* !20000807!20060306!841484082!841484082!841484082!N!0FCZ3!RAYTHEON LOCKHEED MARTIN !6925 LAKE ELLENOR DRIVE !ORLANDO !FL!32809!77000!019!04!TUCSON !PIMA !ARIZONA !0001!+000383705320!N!Y!001236098133!1427!GUIDED MISSILE SUBSYSTEMS !S1 !SERVICES !1000!NOT DISCERNABLE OR CLASSIFIED !8731!3!*!*!*!B!A!*!D !Y!J!1!001!N!1A!A!Y!F!* !* !N!C!*!A!A!A!A!A!A!* !*!N!A!C!N!*!*!*!*!*!,2008-04-30,2026-01-21,True,False,,,,,,,RAYTHEON/LOCKHEED MARTIN JAVELIN JV,WGB7GAKM7A68,usaspending,2000-08-07,0,0
