bd_score,bd_reasons,recipient_name,recipient_uei,piid,award_amount,description,awarding_agency,sub_agency,naics_code,psc_code,lifecycle_phase,is_base_year,runway_years,start_date,end_date,pop_city,pop_state,is_it_services,matched_jobs,competitors_in_agency
65,"DoD; $500M+; Competitors: BELCAN, Belcan",LOCKHEED MARTIN CORP,CQWLW9XRQTH5,,5817859453.93,THAAD COMPONENTS FOR FIRE UNITS,Department of Defense,Missile Defense Agency,,,Late Stage,False,-2.8,2006-12-22,2023-03-31,,CA,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",NATIONAL STEEL AND SHIPBUILDING COMPANY,Q85KVUK3JBF5,,5812593038.64,DETAIL DESIGN AND CONSTRUCTION (DD&C) FOR T-AO 205,Department of Defense,Department of the Navy,,,Late Stage,False,2.2,2016-06-30,2028-03-22,,CA,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",THE BOEING COMPANY,WZWRLY4G3PL8,,5699021641.13,P-8A LRIP I LONG LEAD MATERIAL,Department of Defense,Defense Contract Management Agency,,,Late Stage,False,-7.5,2009-04-13,2018-07-31,,WA,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",RAYTHEON COMPANY,LWF3QUSCDNG1,,5668542889.12,None,Department of Defense,Department of the Navy,,,Late Stage,False,-6.3,2005-05-25,2019-09-29,,MA,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",RAYTHEON COMPANY,XSV6AZJ6SDJ7,,5608431752.51,TEN FIRE UNITS FOR QATAR,Department of Defense,Department of the Army,,,Late Stage,False,-0.6,2014-12-19,2025-05-31,,MA,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",LOCKHEED MARTIN CORPORATION,G4KDGE4JFFK7,,5597451611.0,LONG LEAD-TIME ITEMS,Department of Defense,Department of the Navy,,,Late Stage,False,0.1,2012-06-15,2026-02-28,,TX,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",THE BOEING COMPANY,JJM4FRDZJDX1,,5496533530.53,F/A-18E AIRCRAFT,Department of Defense,Department of the Navy,,,Late Stage,False,2.6,2018-05-08,2028-08-31,,MO,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",LOCKHEED MARTIN CORP,ZFN2JJXBLZT3,,5178428982.51,None,Department of Defense,Defense Contract Management Agency,,,Late Stage,False,-3.4,2004-09-24,2022-08-18,,CA,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,4996841729.22,ADVANCE PROCUREMENT OF LONG LEAD FOR LRIP FOR C-5M RERP,Department of Defense,Department of the Air Force,,,Late Stage,False,-7.0,2007-04-30,2019-01-31,,GA,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",LOCKHEED MARTIN CORPORATION,MJENSFHZJP11,,4981515210.15,BASIC AWARD,Department of Defense,Department of the Navy,,,Late Stage,False,0.9,2010-12-29,2026-12-31,,MD,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",BATH IRON WORKS CORPORATION,FREEMCLKFXE3,,4904473850.56,FY13-FY17 DDG 51 CLASS SHIP CONSTRUCTION.,Department of Defense,Department of the Navy,,,Late Stage,False,0.9,2013-06-03,2026-12-01,,ME,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",BELL HELICOPTER TEXTRON INC,HW7JDAG1UYU5,,4885212163.54,None,Department of Defense,Defense Contract Management Agency,,,Late Stage,False,-8.6,1992-10-15,2017-06-30,,TX,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",THE BOEING COMPANY,E466BXU4KJH8,,4864238445.89,CH-47F CARGO HELICOPTER MULTIYEAR II.  34 NEW BUILD HELICOPTERS AND 121 RENEW HELICOPTERS.,Department of Defense,Defense Contract Management Agency,,,Late Stage,False,-3.3,2013-06-10,2022-09-30,,PA,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",HUNTINGTON INGALLS INC,WMXDDH6HJNA5,,4563665299.0,None,Department of Defense,Department of the Navy,,,Late Stage,False,-2.7,1999-11-03,2023-05-17,,VA,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",HUNTINGTON INGALLS INC,WMXDDH6HJNA5,,4468376082.62,DETAIL DESIGN AND CONSTRUCTION CVN 79,Department of Defense,Department of the Navy,,,Late Stage,False,-0.5,2015-06-05,2025-07-31,,VA,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan","AUSTAL USA, LLC",RG6LJJM6JBS3,,4462893976.64,BASIC CONTRACT,Department of Defense,Department of the Navy,,,Late Stage,False,-1.8,2010-12-29,2024-03-28,,AL,False,0,BELCAN; Belcan
