program_name,full_name,agency,piid,recipient_name,award_amount,description,start_date,end_date,awarding_agency,awarding_sub_agency,source
DIA,Defense Intelligence Agency,DoD,0005,PERATON INC.,3503020.0,"IGF::OT::IGF REDE FY15 ENHANCEMENTS FOR ISSE COMMUNITY AND SUPPORT AND INSTALLATION FOR DEFENSE INTELLIGENCE AGENCY (DIA), SECRET AND BELOW INTERCONNECTIVITY (SABI) AND TOP/SECURE COMPARTED INFORMATION AND BELOW INTERCONNECTIVITY (TSABI) MISSION SITES",2015-09-10,2016-09-09,Department of Defense,Department of the Air Force,USAspending
DIA,Defense Intelligence Agency,DoD,0205,"KBR WYLE SERVICES, LLC",3055621.7,"WORK SHALL BE ACCOMPLISHED IN ACCORDANCE WITH THE DEPARTMENT OF DEFENSE (DOD) INFORMATION ANALYSIS CENTER (IAC) TECHNICAL AREA TASK (TAT) STATEMENT OF WORK ENTITLED, DEFENSE INTELLIGENCE AGENCY SCIENCE AND TECHNOLOGY RELIABILITY ENHANCEMENT PROGRAM.",2011-09-27,2014-11-30,Department of Defense,Defense Contract Management Agency,USAspending
DIA,Defense Intelligence Agency,DoD,140D0422F0243,"TEAM CARNEY, INC.",3020766.17,"ADMINISTRATIVE AND BUSINESS OPERATIONS SUPPORT FOR DEFENSE INTELLIGENCE AGENCY (DIA), ACADEMY FOR DEFENSE INTELLIGENCE (ADI), OFFICER DEVELOPMENT TRAINING PROGRAM (ODTP)",2022-04-01,2026-01-31,Department of the Interior,Departmental Offices,USAspending
DIA,Defense Intelligence Agency,DoD,140D0422F0499,"ARMADA, LTD.",2976362.46,"INSTRUCTOR/SUBJECT MATTER EXPERT (SME) SUPPORT FOR DEFENSE INTELLIGENCE AGENCY (DIA), ACADEMY FOR DEFENSE INTELLIGENCE (ADI), DEPLOYMENT QUALIFICATION COURSE (DDQC)",2022-07-19,2025-07-18,Department of the Interior,Departmental Offices,USAspending
DIA,Defense Intelligence Agency,DoD,HQ003419F0585,CHEROKEE CRC LLC,2814106.0,DESIGN-BUILD CONSTRUCTION OF DEFENSE INTELLIGENCE AGENCY PENTAGON SUITE 1E169 RELOCATION RENOVATION AND UPGRADE TO SECURE COMPARTMENTED INFORMATION FACILITY,2019-09-06,2022-07-07,Department of Defense,Washington Headquarters Services,USAspending
DIA,Defense Intelligence Agency,DoD,0024,DOLPHIN TECHNOLOGY INCORPORATED,1999894.0,INFORMATION SUPPORT SERVER ENVIRONMENT (ISSE) SYSTEMS ENGINEERING AND SUPPORT FOR DEFENSE INTELLIGENCE AGENCY OPERATIONS,2007-12-20,2008-12-19,Department of Defense,Department of the Air Force,USAspending
DIA,Defense Intelligence Agency,DoD,0018,PERATON INC.,1673120.0,"IGF::OT::IGF  INFORMATION SUPPORT SERVER ENVIRONMENT ENGINEERING AND SUPPORT FOR DEFENSE INTELLIGENCE AGENCY (DIA), AIR MOBILITY COMMA",2013-06-04,2015-06-03,Department of Defense,Department of the Air Force,USAspending
DIA,Defense Intelligence Agency,DoD,N6523618F3095,BOOZ ALLEN HAMILTON INC,1454635.9,DEFENSE INTELLIGENCE AGENCY (DIA) CLOUD ENGINEERING AND SYSTEM ADMINISTRATION,2018-06-15,2019-12-11,Department of Defense,Department of the Navy,USAspending
DIA,Defense Intelligence Agency,DoD,W912DR21F0401,"HDR ENGINEERING, INC.",1374026.68,"PRE-DESIGN SERVICES OF FORT BELVOIR DEFENSE INTELLIGENCE AGENCY (DIA) HEADQUARTERS ANNEX FORT BELVOIR, VIRGINIA",2021-09-30,2022-05-31,Department of Defense,Department of the Army,USAspending
DIA,Defense Intelligence Agency,DoD,0031,"VINDICATOR TECHNOLOGIES, INC.",1129776.0,"IGF::OT::IGF THIS AWARD INCLUDES THE FOLLOWING MAJOR TERMS AND CONDITIONS: (A) ESTABLISHES A NEW TASK ORDER FOR HONEYWELL/VINDICATOR TECHNOLOGIES INC. (B) ADDS FUNDING OF $997,022.00; (C) ESTABLISHES CLIN 0001 IN THE AMOUNT OF $997,022.00, (D) INCORPORATES PERFORMANCE WORK STATEMENT (PWS), DATED 09 MAY 2013 ENTITLED  ECIP   THRU UTILITY MONITORING CONTROL SYSTEMS (UMCS)/ENERGY MANAGER  OPTIMIZE ENERGY PERFORMANCE OF COOLING PLANTS AT THE DEFENSE INTELLIGENCE AGENCY HEAD QUARTERS AND THE DEFENSE ",2013-08-06,2015-07-31,Department of Defense,Department of the Army,USAspending
DIA,Defense Intelligence Agency,DoD,FA252123F0098,BAE SYSTEMS TECHNOLOGY SOLUTIONS & SERVICES INC.,1091562.0,INSTRUMENTATION RANGE SUPPORT PROGRAM - DEFENSE INTELLIGENCE AGENCY,2023-01-24,2023-10-25,Department of Defense,Department of the Air Force,USAspending
DIA,Defense Intelligence Agency,DoD,0002,"SAFENET ASSURED DECISIONS, LLC",954355.47,ENGINEERING SUPPORT SERVICES FOR DEFENSE INTELLIGENCE AGENCY,2011-09-28,2012-09-28,Department of Defense,Defense Contract Management Agency,USAspending
DIA,Defense Intelligence Agency,DoD,FA252122P0073,THE UNIVERSITY OF CENTRAL FLORIDA BOARD OF TRUSTEES,911359.94,DEFENSE INTELLIGENCE AGENCY STUDY-UNIVERSITY OF CENTRAL FLORIDA BOARD OF TRUSTEES,2022-09-29,2023-09-28,Department of Defense,Department of the Air Force,USAspending
DIA,Defense Intelligence Agency,DoD,SP470524F0145,"STRATEGIC SOLUTIONS UNLIMITED, INC",791243.24,THIS REQUIREMENT IS FOR A DEFENSE INTELLIGENCE AGENCY (DIA) ACCREDITED RETROFIT MODULAR SENSITIVE COMPARTMENTED INFORMATION FACILITY (SCIF) IN ACCORDANCE WITH INTELLIGENCE COMMUNITY DIRECTIVE (ICD) 705 STANDARDS AND TEMPEST CERTIFICATION.,2024-11-21,2025-10-28,Department of Defense,Defense Logistics Agency,USAspending
DIA,Defense Intelligence Agency,DoD,FA252122P0067,"FARSIGHT TECHNOLOGIES, LLC",705670.3,"DEFENSE INTELLIGENCE AGENCY STUDY-FARSIGHT TECHNOLOGIES, LLC",2022-09-29,2023-09-28,Department of Defense,Department of the Air Force,USAspending
DIA,Defense Intelligence Agency,DoD,0008,INNOVASYSTEMS INTERNATIONAL LLC,696803.92,"IGF::OT::IGF  DRRS GFM DIOS OPERATIONS AND SUSTAINMENT DEFENSE READINESS REPORTING SYSTEM (DRRS) GLOBAL FORCE MANAGEMENT (GFM) DEFENSE INTELLIGENCE ORGANIZATIONAL SERVER (DIOS) OPERATIONS AND SUSTAINMENT  THIS IS A PERFORMANCE BASED SERVICE ACQUISITION IN SUPPORT OF THE UNDER SECRETARY OF DEFENSE FOR INTELLIGENCE TO PROVIDE SYSTEMS OPERATIONS AND SUSTAINMENT, SYSTEMS ENGINEERING AND INTEGRATION, SYSTEM TESTING, LIFE CYCLE MAINTENANCE, TRAINING, HELP DESK SERVICES, AND MANAGEMENT SUPPORT FOR THE ",2014-12-18,2016-12-17,Department of Defense,Department of the Navy,USAspending
DIA,Defense Intelligence Agency,DoD,0362,"EYAK TECHNOLOGY, LLC",692800.0,U434ISC  DEFENSE INTELLIGENCE AGENCY JOINT RESERVE INTELLIGENCE PROGRAM TECHNICAL SUPPORT & SCIF UPGRADE,2010-07-19,2011-07-18,Department of Defense,Department of the Army,USAspending
DIA,Defense Intelligence Agency,DoD,W912DY20F0591,PARSONS GOVERNMENT SERVICES INC.,563026.97,DEFENSE INTELLIGENCE AGENCY FY20/21 SFMP UPDATE-JBAB,2020-09-04,2023-09-29,Department of Defense,Department of the Army,USAspending
DIA,Defense Intelligence Agency,DoD,W912DR25FA024,OZELL SERVICES INC,441972.65,"CONSTRUCTION MANAGEMENT SERVICES FOR DEFENSE INTELLIGENCE AGENCY (DIA) CONSTRUCTION PROJECT AT FORT BELVOIR, VA.  THIS ACTION IS AN ACCEPTED 8(A) SOLE SOURCE SERVICE REQUIREMENT. THE ASSIGNED SBA REQUIREMENT NUMBER IS 0303-25-041625-01.",2025-07-01,2025-12-31,Department of Defense,Department of the Army,USAspending
DIA,Defense Intelligence Agency,DoD,FA252122P0068,DIGITAL RADIOMETER SYSTEMS LLC,379773.8,"DEFENSE INTELLIGENCE AGENCY STUDY- DIGITAL RADIOMETER SYSTEMS, LLC.",2022-09-28,2023-06-29,Department of Defense,Department of the Air Force,USAspending
DIA,Defense Intelligence Agency,DoD,W912DY22F0511,"RADICE ENTERPRISES, LLC",288007.5,"PROVIDE GENERAL MISCELLANEOUS (TERRAZZO FLOOR REFINISHING) SERVICES AT DEFENSE INTELLIGENCE AGENCY FACILITIES IN THE NATIONAL CAPITOL REGION AT DEFENSE INTELLIGENCE AGENCY, JOINT BASE ANACOSTIA BOLLING, WASHINGTON D.C.",2022-09-24,2023-12-31,Department of Defense,Department of the Army,USAspending
DIA,Defense Intelligence Agency,DoD,W9128F25FA084,"PAGE SOUTHERLAND PAGE, INC.",281456.0,"ARCHITECTURE AND ENGINEERING (AE) SERVICES TO DEVELOP DESIGNS FOR THE RENOVATION OF THE DEFENSE INTELLIGENCE AGENCY (DIA), DEFENSE ATTACHE OFFICE (DAO) IN THE ASUNCION, PARAGUAY, U.S. EMBASSY",2025-07-16,2028-07-15,Department of Defense,Department of the Army,USAspending
DIA,Defense Intelligence Agency,DoD,W9128F25FA217,"PAGE SOUTHERLAND PAGE, INC.",207812.0,"ARCHITECTURE AND ENGINEERING (AE) SERVICES FOR THE RENOVATION OF THE DEFENSE INTELLIGENCE AGENCY (DIA), DEFENSE ATTACHE OFFICE (DAO) IN THE ROME, ITALY, U.S. EMBASSY IN ACCORDANCE WITH THE STATEMENT OF SERVICES (SOS).",2025-10-15,2026-10-15,Department of Defense,Department of the Army,USAspending
ITES,Information Technology Enterprise Solutions,DoD,N0001912C2001,BELL BOEING JOINT PROJECT OFFICE,7337457221.95,PROCUREMENT OF V-22 LOT 17 LONG LEAD-TIME ITEMS,2011-12-29,2021-09-30,Department of Defense,Defense Contract Management Agency,USAspending
ITES,Information Technology Enterprise Solutions,DoD,N0001917C0015,BELL BOEING JOINT PROJECT OFFICE,6568172820.67,CMV-22 PRODUCTION LOT 22 LONG LEAD-TIME ITEMS,2016-12-28,2028-01-31,Department of Defense,Department of the Navy,USAspending
ITES,Information Technology Enterprise Solutions,DoD,N0001922C0004,SIKORSKY AIRCRAFT CORPORATION,3422749298.96,CH-53K FRP LOT 7 LONG LEAD ITEMS,2021-12-06,2027-12-31,Department of Defense,Department of the Navy,USAspending
ITES,Information Technology Enterprise Solutions,DoD,NNG08HZ00C,LOCKHEED MARTIN CORPORATION,486224471.0,"TAS::80 0110::TAS GEOSTATIONARY LIGHTNING MAPPER (GLM) INSTRUMENT THE FOR GEOSTATIONARY OPERATIONAL ENVIRONMENTAL SATELLITES (GOES) R.  THE CONTRACTOR SHALL PROVIDE THE PERSONNEL, MATERIALS, FACILITIES AND OTHER RESOURCES TO DESIGN, DEVELOP, DELIVER (TO THE DESIGNATED DESTINATION) AND SUPPORT UNDER THE BASIC CONTRACT: A) PARTS AND MATERIALS FOR AN ENGINEERING DEVELOPMENT UNIT (EDU) AND 4 FLIGHT MODELS B) ONE GLM ENGINEERING DEVELOPMENT UNIT (EDU) C) ONE GLM PROTO-FLIGHT MODEL (PFM) DESIGNATED FL",2007-12-13,2039-06-25,National Aeronautics and Space Administration,National Aeronautics and Space Administration,USAspending
ITES,Information Technology Enterprise Solutions,DoD,N0001911C0023,BELL TEXTRON INC,474464373.43,LOT 9 UH-1Y AND AH-1Z AAC CONTRACT FOR  LONG-LEAD ITEMS.,2011-03-14,2016-04-30,Department of Defense,Defense Contract Management Agency,USAspending
ITES,Information Technology Enterprise Solutions,DoD,W31P4Q15C0102,LOCKHEED MARTIN CORPORATION,456076316.5,"IGF::OT::IGF  THIS REQUIREMENT IS FOR FULL AND OPEN COMPETITION FOR THE JOINT AIR-TO-GROUND MISSILE (JAGM) IN SUPPORT OF THE JAGM PRODUCT OFFICE OF THE JOINT ATTACK MUNITION SYSTEMS PROJECT OFFICE. JAGM IS AN AIR TO SURFACE MISSILE CONSISTING OF A NEWLY DEVELOPED GUIDANCE SECTION (GS) MATED TO THE EXISTING HELLFIRE ROMEO BACKEND (MOTOR, WARHEAD AND ASSOCIATED ELECTRONICS).  THE JAGM REQUIREMENT WILL BE AWARDED AS A FIXED PRICE INCENTIVE (FIRM TARGET) (FPIF) CONTRACT FOR A 2 YEAR BASE CONTRACT FO",2015-07-31,2023-11-21,Department of Defense,Department of the Army,USAspending
ITES,Information Technology Enterprise Solutions,DoD,0002,BAE SYSTEMS LAND & ARMAMENTS L.P.,361387763.0,BRADLEY ODS-SA LONG LEAD ITEMS,2010-11-05,2014-10-30,Department of Defense,Department of the Army,USAspending
ITES,Information Technology Enterprise Solutions,DoD,NNG07HW20C,LOCKHEED MARTIN CORPORATION,325409715.0,"TAS::80 0114::TAS SOLAR ULTRAVIOLET IMAGER (SUVI) INSTRUMENT.  THIS CONTRACT IS FOR THE DESIGN, ANALYZE, DEVELOP, FABRICATE, INTEGRATE, TEST, EVALUATE AND SUPPORT LAUNCH OF THE SOLAR ULTRAVIOLET IMAGER (SUVI) INSTRUMENT, SUPPLY AND MAINTAIN THE INSTRUMENT GROUND SUPPORT EQUIPMENT (GSE), AND SUPPORT THE SATELLITE OPERATIONS CONTROL CENTER (SOCC).  THE SUVI IS CLASSIFIED AS A NON-PRIMARY INSTRUMENT ON THE GOES-R SATELLITE AND HAS A RISK CLASSIFICATION OF B. THE SUVI INSTRUMENT PROVIDES A BROADBAND",2007-09-24,2039-04-30,National Aeronautics and Space Administration,National Aeronautics and Space Administration,USAspending
ITES,Information Technology Enterprise Solutions,DoD,0027,"GENERAL DYNAMICS MISSION SYSTEMS, INC.",312443714.98,TO PROCURE CONFIGURATION ITEMS FOR THE WIN-T FULL RATE PRODUCTION.,2012-09-28,2017-08-16,Department of Defense,Department of the Army,USAspending
ITES,Information Technology Enterprise Solutions,DoD,NNC16CA21C,"AEROJET ROCKETDYNE, INC.",228478979.0,"IGF::OT::IGF NASA, THROUGH THE SPACE TECHNOLOGY MISSION DIRECTORATE (STMD,) SEEKS TO DEMONSTRATE AN ADVANCED SOLAR ELECTRIC PROPULSION (EP) SYSTEM THAT WILL ENABLE FUTURE DEEP SPACE HUMAN AND ROBOTIC EXPLORATION APPLICABLE TO THE UNITED STATES PRIVATE AND PUBLIC SECTOR SPACE NEEDS. THE PURPOSE OF THE ADVANCED ELECTRIC PROPULSION (EP) SYSTEM (AEPS) CONTRACT IS THE DEVELOPMENT AND DELIVERY OF EP STRING SETS TO SUPPORT AN ADVANCED SEP DEMONSTRATION MISSION. DURING THE CONTRACT BASE PERIOD OF PERFOR",2016-05-16,2027-08-04,National Aeronautics and Space Administration,National Aeronautics and Space Administration,USAspending
ITES,Information Technology Enterprise Solutions,DoD,N4523A24C0551,VIGOR MARINE LLC,220880253.03,TYCOM BASE WORK ITEMS,2024-02-05,2025-10-16,Department of Defense,Department of the Navy,USAspending
ITES,Information Technology Enterprise Solutions,DoD,0011,OSHKOSH DEFENSE LLC,192141835.87,THIS REQUIREMENT IS FOR DELIVERY ORDER 0011. IT INCLUDES VARIOUS FFPI ITEMS AND 1 FFP ITEM.,2016-03-21,2019-06-30,Department of Defense,Department of the Army,USAspending
ITES,Information Technology Enterprise Solutions,DoD,W58RGZ16C0046,ADVANCED TURBINE ENGINE CO LLC,155934834.0,"THIS CONTRACT IS FOR THE PLANNING, DESIGN AND DEVELOPMENT OF THE IMPROVED TURBINE ENGINE (ITE) THROUGH PRELIMINARY DESIGN REVIEW (PDR). IGF::OT::IGF",2016-08-22,2019-10-31,Department of Defense,Defense Contract Management Agency,USAspending
ITES,Information Technology Enterprise Solutions,DoD,N6247308C8654,"HARPER CONSTRUCTION COMPANY, INC.",122243019.62,BASE ITEMS 1 - 5,2008-09-23,2010-11-16,Department of Defense,Department of the Navy,USAspending
ITES,Information Technology Enterprise Solutions,DoD,EDIES13C0018,EDUCATIONAL TESTING SERVICE,102835756.2,"""CRITICAL FUNCTIONS"" IGF::CT::IGF THE CONTRACTOR DEVELOPS COGNITIVE ITEMS AND SCORING RUBRICS AND STUDENT, TEACHER, AND SCHOOL SURVEY QUESTIONS FOR THE OPERATIONAL ASSESSMENTS, PILOT TESTS, AND SPECIAL STUDIES REQUIRED BY THE NATIONAL ASSESSMENT OF EDUCATIONAL PROGRESS (NAEP) FOR THE 2013-2017 PROCUREMENT CYCLE.    THE CONTRACTOR SHOULD PURSUE A CREATIVE, EFFICIENT, AND INNOVATIVE APPROACH TO DEVELOPING HIGH QUALITY ITEMS THAT ARE ALIGNED TO THE NAEP FRAMEWORKS, EFFICIENTLY MEASURE STUDENT PERFO",2013-03-07,2019-05-31,Department of Education,Department of Education,USAspending
ITES,Information Technology Enterprise Solutions,DoD,N6247319C2455,"HARPER CONSTRUCTION COMPANY, INC.",101726427.61,"BASE ITEM 0001 + BID OPTION ITEM 3 P-284 F35C HANGER, NAS LEMOORE, CA",2019-09-16,2022-08-12,Department of Defense,Department of the Navy,USAspending
ITES,Information Technology Enterprise Solutions,DoD,N6274211C0400,HENSEL PHELPS-GRANITE JV,96696738.0,"SITE IMPROVEMENTS, CLEARING, UTILITIES, ROADWAYS AND OTHER IMPROVEMENTS IN SUPPORT OF BUILDING CONSTRUCTION NEEDED FOR THE RELOCATION OF U.S. MARINES FROM OKINAWA TO GUAM.  UTILITIES ARE CRITICAL TO SUPPORTING THE BUILDINGS AND WILL REQUIRE POWER, WATER, SEWER, STORM DRAINAGE, COMMUNICATIONS, WASTE AND OTHER ANCILLARY UTILITIES.  SITE IMPROVEMENTS SUCH AS ROADWAYS, SIDEWALKS, GATE HOUSES, LIGHTING, CLEARING, GRUBBING, LEVELING, FILLING AND SITE REMEDIATION ARE NEEDED FOR EACH SITE TO BE ABLE TO ",2011-08-11,2014-06-22,Department of Defense,Department of the Navy,USAspending
ITES,Information Technology Enterprise Solutions,DoD,F3365702C5424,"TELEDYNE, INC",96129442.3,200308!000438!5700!GU72  !ASC/RWKR                        !F3365702C5424  !A!N! !N!                   !20030408!20031231!008391203!008255408!016435559!N!NORTHROP GRUMMAN SYSTEMS CORPO!17066 GOLDENTOP ROAD      !SAN DIEGO           !CA!92127!66000!073!06!SAN DIEGO           !SAN DIEGO             !CALIFORNIA!+000003114500!N!N!000006920000!9999!MISCELLANEOUS ITEMS                               !A1A!AIRFRAMES AND SPARES          !3000!NOT DISCERNABLE OR CLASSIFIED !111110!E! !1! ! ! ! ! !99990909!B,2003-04-08,2007-09-30,Department of Defense,Department of the Air Force,USAspending
ITES,Information Technology Enterprise Solutions,DoD,N6274208C1301,IBC/TOA CORPORATION,82780071.54,"FY08 MCON P-502 KILO WHARF EXTENSION AT THE COMMANDER NAVAL REGION MARIANAS, MAIN BASE, GUAM - BASE BID ITEM",2008-03-26,2010-05-18,Department of Defense,Department of the Navy,USAspending
ITES,Information Technology Enterprise Solutions,DoD,W911S018F0237,BOOZ ALLEN HAMILTON INC,76960625.86,"THE CONTRACTOR WILL PROVIDE ALL PERSONNEL, EQUIPMENT, SUPPLIES, FACILITIES, TRANSPORTATION, TOOLS, MATERIALS, SUPERVISION, AND OTHER ITEMS AND NON-PERSONAL SERVICES NECESSARY TO PERFORM SUPPORT AND MATERIALS TO THE NATIONAL SIMULATION CENTER (NSC) SUPPORT OPERATIONS (SO) AND TRAINING AND DOCTRINE COMMAND (TRADOC) CAPABILITIES MANAGER-INTEGRATED TRAINING ENVIRONMENT (TCM-ITE) AT FORT LEAVENWORTH, KS, AND THE LOGISTICS AND EXERCISE DIRECTORATE AT FORT LEE, VA, AND FORT HOOD TX AS DEFINED IN THE PW",2018-09-27,2023-09-26,Department of Defense,Department of the Army,USAspending
ITES,Information Technology Enterprise Solutions,DoD,W15P7T18F0033,"GENERAL DYNAMICS MISSION SYSTEMS, INC.",62209083.68,THIS ORDER IS FOR LOT 9 CONFIGURATION ITEMS (CIS) NOT SUBJECTED TO PROGRESS PAYMENT.,2018-08-31,2021-02-21,Department of Defense,Department of the Army,USAspending
ITES,Information Technology Enterprise Solutions,DoD,W56HZV18C0004,TALBERT MANUFACTURING INC,60748187.98,M872A4 TRAILER AND ASSOCIATED ITEMS.,2017-10-13,2019-12-31,Department of Defense,Department of the Army,USAspending
ITES,Information Technology Enterprise Solutions,DoD,W912DS07C0003,"DONJON MARINE CO., LLC",60601582.89,"BASE BID ITEM FOR ANCHORAGE CHANNEL 1 CONTRACT 3 (S-AN-1A) FOR NAVIGATION IMPROVEMENT 50 FOOT PROJECT, NEW YORK",2006-12-08,2008-04-22,Department of Defense,Department of the Army,USAspending
ITES,Information Technology Enterprise Solutions,DoD,0003,BAE SYSTEMS ORDNANCE SYSTEMS INC.,59398987.16,"ITEM: CXM-7 EXPLOSIVES QTY: 2,067,429 LBS VAL: $33,947,184.18",2009-03-19,2013-04-30,Department of Defense,Department of the Army,USAspending
ITES,Information Technology Enterprise Solutions,DoD,W15P7T13CC001,"SIERRA NEVADA COMPANY, LLC",58796498.67,"3,900 NON-DEVELOPMENTAL, PRODUCTION READY INDIVIDUAL COUNTER RADIO CONTROL IMPROVISED EXPLOSIVE DEVICE ELECTRONIC WARFARE (ICREW) SYSTEMS, OPERATOR MANUALS, AND DATA ITEMS",2012-10-17,2014-02-28,Department of Defense,Department of the Army,USAspending
ITES,Information Technology Enterprise Solutions,DoD,HT02,"EMPOWER AI, INC.",56799372.53,NCI ITES,2004-09-01,2010-09-17,Department of Defense,Defense Contract Management Agency,USAspending
ITES,Information Technology Enterprise Solutions,DoD,M6785424F2062,LITE COMS LLC,48290991.81,DELIVERY ORDER TO PROCURE LONG LEAD ITEMS (ANTENNA AND ARTSTRAT UNITS) FOR THE MARINE CORPS WIDEBAND SATELLITE LIGHT AND HEAVY SYSTEMS,2024-08-30,2025-09-26,Department of Defense,Department of the Navy,USAspending
ITES,Information Technology Enterprise Solutions,DoD,W912HN12C0019,"MCCARTHY BUILDING COMPANIES, INC.",47170943.0,BASE BID ITEM - ALTERATION,2012-09-18,2017-05-18,Department of Defense,Department of the Army,USAspending
ITES,Information Technology Enterprise Solutions,DoD,N0017315C6008,"L3HARRIS TECHNOLOGIES, INC.",45115653.0,"IGF::OT::IGF  81-4088-15  BLOCK 10.2 GROUND COMMUNICATIONS SYSTEMS (GCS), GCS SYSTEM UPGRADES, AND COMMERCIAL END ITEM ANTENNAS",2015-09-23,2018-06-30,Department of Defense,Department of the Navy,USAspending
ITES,Information Technology Enterprise Solutions,DoD,W15P7T07F0027,RAYTHEON COMPANY,43301948.0,URGENT REQUIREMENT FOR AN/PSC-5D MANPACK RADIO SYSTEM AND OTHER ANCILLARY ITEMS.,2007-08-28,2011-02-23,Department of Defense,Defense Contract Management Agency,USAspending
ITES,Information Technology Enterprise Solutions,DoD,W519TC23F2304,"SUPERLATIVE TECHNOLOGIES, LLC",2550960.36,"INFORMATION TECHNOLOGY ENTERPRISE SOLUTIONS- 3  SERVICES (ITES-3S) VISA PASSPORT SERVICES (VPAS) DELIVERY ORDER, PERIOD OF PERFORMANCE 19JUN23-19JUN24.",2023-05-16,2026-06-19,Department of Defense,Department of the Army,USAspending
ITES,Information Technology Enterprise Solutions,DoD,W56KGU23F0007,"CYBER SOLUTIONS & SERVICES, INC.",2423455.24,FFP TASK ORDER ISSUED PURSUANT TO INFORMATION TECHNOLOGY ENTERPRISE SOLUTIONS-3 SERVICES(ITES-3S) MULTIPLE AWARD INDEFINITE DELIVERY INDEFINITE QUANTITY (MAIDIQ) CONTRACT.,2023-06-27,2025-09-30,Department of Defense,Department of the Army,USAspending
ITES,Information Technology Enterprise Solutions,DoD,W52P1J22F0311,"WILDFLOWER INTERNATIONAL, LTD.",1345346.03,DELIVERY ORDER FOR INFORMATIONAL TECHNOLOGY HARDWARE AGAINST COMPUTER HARDWARE ENTERPRISE SOFTWARE AND SOLUTIONS (CHESS) INFORMATION TECHNOLOGY ENTERPRISE SOLUTIONS-3 HARDWARE (ITES 3H) CONTRACT W52P1J-16-D-0015.,2022-07-22,2023-01-28,Department of Defense,Department of the Army,USAspending
ITES,Information Technology Enterprise Solutions,DoD,W912CH25FA024,"DH TECHNOLOGIES, INC.",459536.5,ATLASSIAN SOFTWARE PURCHASED ON A FIRM-FIXED-PRICE (FFP) TASK ORDER UNDER THE ARMY COMPUTER HARDWARE ENTERPRISE SOFTWARE AND SOLUTIONS (CHESS) INFORMATION TECHNOLOGY ENTERPRISE SOLUTIONS.,2025-04-21,2026-04-21,Department of Defense,Department of the Army,USAspending
ITES,Information Technology Enterprise Solutions,DoD,Y603,"EMPOWER AI, INC.",191208.29,THIS IS FOR THE AWARD OF A NEW TASK ORDER UNDER INFORMATION TECHNOLOGY ENTERPRISE SOLUTIONS -2 SERVICES (ITES-2S) IDIQ CONTRACT.,2010-09-27,2010-12-26,Department of Defense,Department of the Army,USAspending
